Om,normR,smin,smax,cond,stepnorm
9.1757940406195759e-01,7.5400537309052915e-04,9.9239289228421138e-02,3.2722035199734738e+00,3.2972863322728713e+01,4.7447219667103918e-03
9.1672023465682828e-01,3.6272765874169510e-06,1.0009514084050121e-01,3.2651118640857333e+00,3.2620083619129893e+01,3.6008525278404721e-05
9.0619353145409676e-01,1.6674931721572913e-04,1.0921747458724680e-01,3.1835256165367829e+00,2.9148500535907093e+01,8.9999714146000596e-04
9.0609336805968699e-01,9.1752745159576960e-08,1.0932394002053339e-01,3.1827090919173728e+00,2.9112645330195669e+01,8.1641897498819621e-07
8.9544866190315819e-01,3.8972735053564259e-04,1.1712879972460473e-01,3.1059847113331940e+00,2.6517685817971664e+01,1.2173338394953302e-03
8.9494066348087553e-01,5.3956266150458490e-07,1.1758400153728100e-01,3.1018928979854463e+00,2.6380229090961535e+01,4.4440959205298352e-06
8.8324007848618047e-01,5.1234034595644569e-04,1.2806797073176926e-01,3.0079646260282997e+00,2.3487251409084184e+01,9.7837469864633301e-04
8.8245690843772806e-01,4.6396471058220684e-07,1.2875424925541595e-01,3.0017416850744962e+00,2.3313729080271347e+01,3.4417482209889140e-06
8.6930625164476116e-01,6.4878755795420959e-04,1.4016317937419570e-01,2.8998965038090661e+00,2.0689431537987375e+01,1.2663377249610768e-03
8.6824306133222329e-01,6.8811219269037695e-07,1.4108077665782340e-01,2.8915835292961605e+00,2.0495942805229891e+01,4.6200532287711940e-06
8.5292911479512701e-01,7.0263140631131359e-04,1.5409593103424951e-01,2.7729780215904554e+00,1.7995141098009462e+01,1.4710204682035024e-03
8.5169583229387857e-01,7.6165787370269898e-07,1.5514093540657681e-01,2.7635183313607410e+00,1.7812953906191211e+01,5.0289021440479323e-06
8.3385622246240498e-01,5.1607661160536290e-04,1.7032385084467178e-01,2.6302929407227622e+00,1.5442892628827886e+01,4.9478658910545690e-04
8.3374761581184220e-01,1.6025132706251034e-07,1.7040891889967219e-01,2.6294794921807734e+00,1.5430410034634821e+01,2.3072995105503899e-07
8.1485006448197805e-01,6.4819426045106495e-04,1.7768820361644008e-01,2.4925323778226538e+00,1.4027562477940654e+01,1.7132678763943563e-03
8.1354239987317389e-01,5.2980467054338518e-07,1.7872283754158430e-01,2.4829504866822623e+00,1.3892743204150070e+01,2.6411000885124472e-06
7.9241166685693254e-01,8.7900910890411407e-04,1.9514580561932815e-01,2.3302515157490853e+00,1.1941079175919969e+01,2.4355955033326698e-03
7.9048997905505447e-01,1.4639509366785289e-06,1.9667374368843343e-01,2.3165640563639389e+00,1.1778715414263903e+01,7.6047789909592104e-06
7.6548729208279542e-01,9.8312865744458553e-04,2.1561276781193292e-01,2.1415094016091252e+00,9.9322012482908484e+00,3.0482877197129526e-03
7.6329586134545779e-01,1.7589245541871921e-06,2.1729699622396742e-01,2.1264345047879232e+00,9.7858439911254589e+00,7.4203072149154199e-06
7.3395568059879313e-01,9.5210981877917318e-04,2.3884396783573220e-01,1.9287394613038935e+00,8.0753115884861160e+00,3.3677601706540673e-03
7.3187476412150643e-01,1.8654613046890588e-06,2.4037974942678400e-01,1.9150147826583772e+00,7.9666227593005354e+00,6.4102837670697789e-06
6.9828603866455186e-01,1.0366960280851140e-03,2.6394094100155391e-01,1.6975236290603446e+00,6.4314525159260940e+00,3.8518828390276885e-03
6.9614699331177821e-01,2.4375278089867689e-06,2.6544931214385331e-01,1.6841022741761236e+00,6.3443459716462494e+00,8.6923202965143571e-06
6.5863742649568358e-01,9.8493035708534888e-04,2.9145470617563407e-01,1.4550957301660354e+00,4.9925278245092990e+00,3.4149824463770629e-03
6.5679306167304252e-01,2.1326856664393168e-06,2.9267599554387408e-01,1.4441798157375891e+00,4.9343978929802494e+00,7.2907736826155894e-06
6.1596127636824649e-01,1.0689661780550410e-03,2.6064256548691750e-01,1.2108960899607870e+00,4.6458109698953445e+00,3.3459794758197913e-03
6.1426141558569913e-01,2.1550942526122013e-06,2.5647973595729096e-01,1.2014874625715242e+00,4.6845317353710785e+00,6.7542021357250139e-06
5.7038502053823770e-01,7.8995067948604174e-04,1.5335335193639171e-01,9.6626617347361499e-01,6.3009132912491230e+00,2.3094996751392210e-03
5.6937430566300473e-01,9.7441813009132059e-07,1.5108067694242200e-01,9.6108389131640903e-01,6.3613951880999675e+00,2.8085488566445430e-06
5.2359491649025425e-01,7.7752234572636052e-04,5.4941653491050742e-02,7.3602126076958130e-01,1.3396416270752923e+01,2.1176155231383068e-03
5.2278865759042048e-01,7.0089927896356283e-07,5.3444529862138171e-02,7.3222712607348495e-01,1.3700693559514653e+01,1.8940664449455844e-06
4.7558924877234277e-01,6.6096737518781510e-04,5.3235836523963923e-02,5.2043761094042096e-01,9.7760765101558569e+00,1.6899611189622145e-03
4.7505152390035943e-01,3.7678539246006228e-07,5.4140665310288209e-02,5.1814354256813455e-01,9.5703209334162551e+00,9.4185632925963626e-07
